Customer_id,Age,Gender,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher,Purchase_DAY,Purchase_MONTH,Purchase_YEAR
504644,28,1,20.1,5,28/1/2021,5.829,3,252,0,0,0,28,1,2021
504645,37,1,0.6,3,24/10/2021,0.084,1,593,1,0,1,24,10,2021
504646,27,1,48.5,3,5/10/2021,35.89,0,413,1,0,1,5,10,2021
504647,62,1,15.9,1,26/6/2021,15.9,3,946,1,0,1,26,6,2021
504648,18,0,22.4,7,21/5/2021,10.08,0,318,2,1,1,21,5,2021
504649,35,1,29.9,5,17/10/2021,18.239,0,795,1,0,1,17,10,2021
504650,36,1,30.8,1,28/9/2021,30.8,1,1014,2,1,1,28,9,2021
504651,50,0,41.9,2,29/7/2021,16.341,2,419,1,1,1,29,7,2021
504652,18,0,34.9,4,18/6/2021,16.403,0,314,1,1,0,18,6,2021
504653,17,0,34.1,5,4/11/2021,19.437,1,649,0,1,1,4,11,2021
504654,45,1,36.4,4,18/2/2021,13.832,1,711,1,0,0,18,2,2021
504655,19,0,47.5,4,1/11/2021,45.125,0,912,0,0,0,1,11,2021
504656,29,1,21.8,4,25/5/2021,7.194,1,761,0,0,0,25,5,2021
504657,59,1,33.7,1,11/3/2021,33.7,0,652,0,0,0,11,3,2021
504658,61,0,35.5,1,5/2/2021,35.5,1,333,0,0,0,5,2,2021
504659,21,1,30.8,5,25/1/2021,24.948,2,688,3,0,0,25,1,2021
504660,48,1,2.5,4,19/2/2021,1.225,2,367,0,0,0,19,2,2021
504661,42,1,30.9,5,7/2/2021,23.484,0,524,1,0,1,7,2,2021
504662,49,0,18.4,6,4/8/2021,10.488,1,438,0,0,1,4,8,2021
504663,19,1,10.2,1,7/4/2021,10.2,0,237,0,0,0,7,4,2021
504664,44,0,25.8,5,24/9/2021,22.704,2,725,0,0,0,24,9,2021
504665,48,1,13.9,1,30/9/2021,13.9,3,956,0,0,0,30,9,2021
504666,31,1,36.2,7,25/4/2021,7.964,2,669,0,1,1,25,4,2021
504667,49,1,35.9,5,16/1/2021,31.951,1,840,1,1,0,16,1,2021
504668,37,1,27.8,7,3/7/2021,13.066,1,705,0,0,0,3,7,2021
504669,26,1,56.5,5,20/12/2021,4.52,1,450,3,1,0,20,12,2021
504670,50,1,9.4,1,13/6/2021,9.4,3,879,0,0,1,13,6,2021
504671,59,0,11.8,1,18/6/2021,11.8,0,565,0,1,0,18,6,2021
504672,53,0,1.6,2,21/4/2021,0.064,0,799,0,0,0,21,4,2021
504673,36,0,38,6,7/10/2021,29.26,3,752,2,0,0,7,10,2021
504674,51,1,14.5,2,13/8/2021,9.57,2,331,0,1,1,13,8,2021
504675,20,1,1.9,6,19/4/2021,1.216,3,652,0,0,0,19,4,2021
504676,37,1,13.6,1,17/3/2021,13.6,1,841,0,0,1,17,3,2021
504677,37,0,16.5,4,24/8/2021,11.55,0,586,0,0,0,24,8,2021
504678,25,1,14.4,1,3/3/2021,14.4,2,871,0,0,0,3,3,2021
504679,26,1,28.8,4,8/2/2021,28.224,1,930,0,1,0,8,2,2021
504680,50,0,7.3,4,7/10/2021,0.146,3,241,0,1,1,7,10,2021
504681,63,1,25.9,4,21/8/2021,3.108,3,1054,3,1,0,21,8,2021
504682,47,1,26,2,1/9/2021,15.86,2,525,0,0,1,1,9,2021
504683,29,1,16.8,6,23/4/2021,6.384,2,910,3,0,0,23,4,2021
504684,52,1,38.9,4,12/5/2021,10.503,1,1018,0,0,0,12,5,2021
504685,20,1,36.3,2,29/7/2021,20.691,1,908,3,0,1,29,7,2021
504686,38,0,34.2,3,13/1/2021,29.412,2,735,0,0,1,13,1,2021
504687,16,1,11.9,6,30/11/2021,3.332,1,793,0,0,0,30,11,2021
504688,42,1,33.9,5,2/6/2021,26.103,1,666,0,0,1,2,6,2021
504689,24,0,9.6,6,7/9/2021,9.024,1,984,0,0,0,7,9,2021
504690,26,1,37.2,4,5/1/2021,10.788,1,725,1,0,0,5,1,2021
504691,35,1,13.4,5,6/4/2021,7.504,0,670,0,0,1,6,4,2021
504692,46,1,51.9,5,13/10/2021,7.785,3,161,0,0,0,13,10,2021
504693,50,1,2.6,2,16/11/2021,0.416,3,829,0,1,0,16,11,2021
504694,28,1,19.3,4,17/7/2021,15.826,3,585,0,0,0,17,7,2021
504695,40,1,21.5,5,27/2/2021,5.59,2,844,3,0,1,27,2,2021
504696,48,1,45.7,1,7/6/2021,45.7,0,893,1,0,0,7,6,2021
504697,53,1,16,3,29/1/2021,10.72,2,629,1,0,0,29,1,2021
504698,25,1,14.2,1,7/8/2021,14.2,0,194,3,0,0,7,8,2021
504699,58,0,32.3,2,7/12/2021,0.323,1,230,0,0,0,7,12,2021
504700,47,1,34.3,3,31/5/2021,20.923,1,662,0,0,0,31,5,2021
504701,39,1,30.3,4,15/1/2021,9.999,1,619,0,0,0,15,1,2021
504702,40,0,57.5,4,17/2/2021,46.575,2,540,0,0,0,17,2,2021
504703,20,1,9.7,3,29/8/2021,7.663,2,245,0,0,0,29,8,2021
504704,57,1,38.7,2,5/2/2021,31.347,2,466,0,0,1,5,2,2021
504705,44,0,33.6,1,4/4/2021,33.6,2,879,0,0,1,4,4,2021
504706,52,1,39.9,1,20/11/2021,39.9,3,190,0,0,0,20,11,2021
504707,23,1,25.3,5,11/9/2021,3.542,3,682,0,0,0,11,9,2021
504708,62,1,32.9,3,23/3/2021,31.913,1,680,0,0,0,23,3,2021
504709,49,1,35.6,5,18/3/2021,21.716,3,580,2,0,1,18,3,2021
504710,31,1,16.1,3,28/12/2021,1.288,0,485,0,0,1,28,12,2021
504711,56,1,18.8,5,2/9/2021,8.648,0,771,1,0,0,2,9,2021
504712,27,0,37.7,3,11/4/2021,34.684,2,433,0,0,1,11,4,2021
504713,60,0,8.6,6,11/9/2021,6.192,0,254,0,1,0,11,9,2021
504714,16,1,50.3,2,26/9/2021,6.539,2,147,1,0,0,26,9,2021
504715,57,1,39.5,2,23/4/2021,33.97,1,129,0,0,0,23,4,2021
504716,38,0,27.8,4,4/7/2021,12.232,2,518,2,0,0,4,7,2021
504717,29,1,3.7,4,7/2/2021,0.629,0,438,0,0,0,7,2,2021
504718,59,0,24,2,27/6/2021,17.52,0,549,1,0,0,27,6,2021
504719,56,1,32.2,3,22/5/2021,26.404,3,659,3,0,0,22,5,2021
504720,18,1,11.7,3,5/4/2021,11.115,1,942,0,0,1,5,4,2021
504721,47,1,9.4,5,19/4/2021,7.896,1,1042,0,0,0,19,4,2021
504722,34,0,19.4,3,31/1/2021,8.342,2,427,1,0,0,31,1,2021
504723,63,0,30.8,3,1/12/2021,4.928,1,1058,1,0,0,1,12,2021
504724,49,0,49.9,4,8/6/2021,10.479,3,884,1,0,0,8,6,2021
504725,47,1,18.2,5,22/4/2021,14.924,2,316,0,0,0,22,4,2021
504726,23,1,1.9,3,21/12/2021,0.209,1,957,1,0,0,21,12,2021
504727,46,0,13.9,5,2/6/2021,11.676,1,687,1,0,0,2,6,2021
504728,45,0,17.1,1,23/11/2021,17.1,0,607,0,0,0,23,11,2021
504729,25,1,42.9,4,20/1/2021,15.444,1,376,0,0,1,20,1,2021
504730,24,1,9.1,4,24/8/2021,6.552,0,749,1,0,1,24,8,2021
504731,23,1,16.7,4,21/2/2021,10.02,2,639,0,1,0,21,2,2021
504732,24,1,22.6,1,19/7/2021,22.6,2,379,2,0,0,19,7,2021
504733,63,1,28.7,2,16/12/2021,7.462,1,562,1,0,0,16,12,2021
504734,16,1,24.3,5,29/10/2021,22.356,2,735,0,0,0,29,10,2021
504735,29,0,41.1,4,21/5/2021,24.66,3,522,0,0,0,21,5,2021
504736,38,0,6.7,4,19/6/2021,6.7,2,954,0,0,1,19,6,2021
504737,58,0,11.3,3,19/3/2021,6.554,3,545,3,0,0,19,3,2021
504738,54,0,21.9,1,5/2/2021,21.9,3,1021,0,0,0,5,2,2021
504739,56,1,9.7,2,22/5/2021,6.887,2,619,2,0,0,22,5,2021
504740,55,1,2.5,3,10/6/2021,1.6,0,463,0,0,0,10,6,2021
504741,56,1,19.4,6,15/2/2021,0.97,1,831,0,0,1,15,2,2021
504742,40,1,44.3,7,24/11/2021,19.049,3,959,0,0,1,24,11,2021
504743,50,1,32.7,3,21/2/2021,26.814,1,916,0,0,1,21,2,2021
504744,39,1,11,6,15/1/2021,10.56,1,899,0,0,0,15,1,2021
504745,25,1,15.6,2,25/4/2021,7.8,1,561,0,0,0,25,4,2021
504746,19,1,44.5,1,20/11/2021,44.5,1,1015,0,0,0,20,11,2021
504747,39,1,38.9,1,14/6/2021,38.9,2,547,0,0,0,14,6,2021
504748,31,1,35.5,4,6/1/2021,6.035,1,517,1,0,0,6,1,2021
504749,50,1,33.1,6,10/5/2021,18.205,0,883,0,0,0,10,5,2021
504750,42,0,33.7,7,6/9/2021,30.33,2,1080,1,0,0,6,9,2021
504751,55,1,15.8,1,31/3/2021,15.8,3,328,1,0,0,31,3,2021
504752,58,0,12.4,5,5/3/2021,10.044,3,734,1,0,0,5,3,2021
504753,17,1,25.1,7,21/3/2021,23.343,1,487,1,0,0,21,3,2021
504754,30,1,38.9,7,10/4/2021,10.114,3,154,0,0,0,10,4,2021
504755,42,1,36.2,7,6/1/2021,19.548,2,959,0,1,0,6,1,2021
504756,54,1,1.1,4,18/6/2021,0.737,0,586,0,0,0,18,6,2021
504757,51,1,37.6,5,15/7/2021,17.296,2,474,0,0,0,15,7,2021
504758,25,1,35.6,7,25/7/2021,25.632,2,243,0,0,0,25,7,2021
504759,57,1,7,2,7/11/2021,1.12,1,920,0,0,0,7,11,2021
504760,21,1,17.9,1,5/12/2021,17.9,0,482,3,0,0,5,12,2021
504761,24,1,4.3,3,15/1/2021,3.44,1,938,0,0,0,15,1,2021
504762,41,1,35.3,7,24/12/2021,12.355,0,361,0,0,1,24,12,2021
504763,30,1,24.8,6,15/9/2021,6.448,0,395,1,0,1,15,9,2021
504764,50,1,3.8,1,18/4/2021,3.8,3,299,0,0,0,18,4,2021
504765,34,0,5.5,4,25/6/2021,1.815,3,996,3,0,0,25,6,2021
504766,34,1,22.2,2,22/11/2021,8.436,1,687,3,1,0,22,11,2021
504767,17,1,29.7,2,14/2/2021,23.166,1,868,1,0,1,14,2,2021
504768,40,1,58.5,6,8/9/2021,32.175,0,139,0,1,0,8,9,2021
504769,24,1,52.3,1,9/10/2021,52.3,0,869,3,0,1,9,10,2021
504770,16,0,7.7,7,22/1/2021,1.617,3,221,0,0,1,22,1,2021
504771,33,0,17.7,6,4/2/2021,15.045,2,441,0,0,1,4,2,2021
504772,33,1,56.9,4,30/11/2021,1.138,1,553,1,0,1,30,11,2021
504773,38,1,29.8,2,2/1/2021,14.006,1,788,0,0,0,2,1,2021
504774,40,0,30.9,5,12/4/2021,15.141,3,613,3,0,0,12,4,2021
504775,43,1,36.4,6,1/1/2021,6.188,0,413,0,0,0,1,1,2021
504776,26,1,31,3,1/12/2021,13.02,0,162,0,0,0,1,12,2021
504777,55,1,55.1,6,23/2/2021,41.876,1,645,0,0,1,23,2,2021
504778,34,1,9.3,3,7/10/2021,0.558,0,925,0,0,0,7,10,2021
504779,36,1,54.7,5,5/1/2021,47.589,1,877,3,0,0,5,1,2021
504780,43,1,33.5,2,30/12/2021,30.15,0,1071,3,0,0,30,12,2021
504781,53,1,10.6,7,8/7/2021,4.982,1,888,0,1,1,8,7,2021
504782,48,0,27,5,1/8/2021,15.39,2,564,0,0,0,1,8,2021
504783,27,1,10.3,2,13/8/2021,9.27,1,471,3,1,1,13,8,2021
504784,46,1,37.8,7,23/10/2021,17.01,1,885,0,0,0,23,10,2021
504785,46,1,18.6,4,30/11/2021,18.414,1,856,0,0,1,30,11,2021
504786,62,1,32.9,1,25/2/2021,32.9,3,584,0,0,1,25,2,2021
504787,41,1,45.9,5,8/1/2021,33.507,0,631,1,0,0,8,1,2021
504788,62,1,33.8,1,3/10/2021,33.8,3,971,0,1,0,3,10,2021
504789,42,0,33.6,2,29/5/2021,7.056,1,964,0,0,0,29,5,2021
504790,37,0,35.5,7,16/6/2021,19.88,1,650,3,0,1,16,6,2021
504791,52,0,11.5,3,10/5/2021,7.475,1,152,0,0,0,10,5,2021
504792,49,1,5.9,6,20/2/2021,5.9,0,689,1,0,1,20,2,2021
504793,23,1,0.7,2,23/5/2021,0.182,3,986,0,0,0,23,5,2021
504794,26,1,32.8,7,3/10/2021,27.552,0,407,2,1,1,3,10,2021
504795,46,1,8.5,1,15/5/2021,8.5,2,140,1,0,0,15,5,2021
504796,21,1,31.7,2,1/2/2021,9.51,0,870,3,1,0,1,2,2021
504797,46,0,27.2,3,22/7/2021,27.2,0,161,1,0,0,22,7,2021
504798,30,0,37.6,7,19/6/2021,12.032,2,218,0,0,0,19,6,2021
504799,25,1,9.4,6,30/3/2021,8.836,3,469,1,0,0,30,3,2021
504800,50,1,30.1,5,21/9/2021,22.876,0,868,1,0,0,21,9,2021
504801,40,1,31.7,4,5/9/2021,30.749,3,1069,0,0,0,5,9,2021
504802,61,1,35.9,4,26/11/2021,31.592,3,213,1,0,0,26,11,2021
504803,62,1,37.6,1,4/7/2021,37.6,2,128,1,0,0,4,7,2021
504804,56,1,14.1,5,29/5/2021,2.538,0,968,3,0,0,29,5,2021
504805,53,1,25.3,6,28/7/2021,0.253,1,1017,1,0,0,28,7,2021
504806,30,1,34.5,6,23/8/2021,24.84,1,530,0,0,0,23,8,2021
504807,33,0,44.7,5,10/11/2021,19.221,1,900,0,0,0,10,11,2021
504808,46,1,25.8,3,16/5/2021,11.094,0,494,1,1,0,16,5,2021
504809,26,0,27.6,7,22/10/2021,11.04,2,965,0,1,0,22,10,2021
504810,28,0,29.8,1,10/6/2021,29.8,2,1048,0,0,0,10,6,2021
504811,57,0,47.1,2,13/4/2021,8.478,0,755,0,0,1,13,4,2021
504812,25,1,13.9,3,25/4/2021,8.757,0,845,0,0,1,25,4,2021
504813,31,0,12,6,23/2/2021,8.4,0,471,0,1,0,23,2,2021
504814,39,1,29.6,5,20/8/2021,18.648,0,192,2,0,0,20,8,2021
504815,63,1,46.9,2,5/2/2021,20.167,0,130,0,0,1,5,2,2021
504816,18,0,58.1,7,12/4/2021,4.067,3,828,1,0,0,12,4,2021
504817,50,1,20.6,5,30/7/2021,12.36,1,397,1,0,0,30,7,2021
504818,62,1,39.4,7,28/7/2021,17.73,0,634,2,0,0,28,7,2021
504819,40,1,11.5,3,29/8/2021,0.345,2,1062,1,0,1,29,8,2021
504820,20,0,38.8,4,2/3/2021,19.788,2,939,0,0,1,2,3,2021
504821,43,0,50.9,1,15/12/2021,50.9,1,653,0,0,1,15,12,2021
504822,41,1,45.1,5,18/4/2021,4.059,3,248,0,0,0,18,4,2021
504823,56,1,46.9,5,16/4/2021,23.45,0,175,3,0,1,16,4,2021
504824,21,1,4.9,2,5/6/2021,2.548,1,1074,0,0,0,5,6,2021
504825,18,1,17.1,3,28/2/2021,10.602,1,139,0,0,0,28,2,2021
504826,41,1,36.6,7,16/9/2021,21.228,1,262,0,0,0,16,9,2021
504827,38,1,34.2,3,5/4/2021,33.174,0,219,3,0,0,5,4,2021
504828,34,1,11.7,7,14/11/2021,5.265,0,475,3,0,0,14,11,2021
504829,28,1,13.5,1,8/9/2021,13.5,3,561,0,0,1,8,9,2021
504830,20,1,39.3,3,14/6/2021,29.082,0,979,3,0,0,14,6,2021
504831,39,1,33.1,7,4/10/2021,3.972,3,261,0,0,0,4,10,2021
504832,40,1,22.8,4,20/11/2021,5.244,1,319,3,0,0,20,11,2021
504833,30,1,35.5,2,15/8/2021,29.11,3,425,0,0,0,15,8,2021
504834,38,1,29.2,1,20/8/2021,29.2,2,266,1,0,0,20,8,2021
504835,30,1,38.1,1,4/5/2021,38.1,3,251,1,0,0,4,5,2021
504836,16,0,0.9,1,14/4/2021,0.9,1,310,0,0,0,14,4,2021
504837,60,0,19.2,3,11/12/2021,9.024,3,252,0,0,0,11,12,2021
504838,37,1,11.4,6,22/7/2021,5.928,3,1026,3,1,1,22,7,2021
504839,47,0,1.6,3,10/12/2021,0.128,0,220,0,1,1,10,12,2021
504840,41,1,31.3,5,10/7/2021,29.422,1,125,0,0,0,10,7,2021
504841,23,0,17.7,1,7/8/2021,17.7,0,985,0,0,0,7,8,2021
504842,30,1,21.7,3,12/9/2021,21.7,2,120,0,0,0,12,9,2021
504843,22,0,35.6,3,29/8/2021,11.392,3,763,0,0,0,29,8,2021
504844,59,0,36.6,1,1/10/2021,36.6,1,615,0,0,1,1,10,2021
504845,57,0,38.9,3,29/5/2021,32.676,1,158,0,1,0,29,5,2021
504846,28,1,16.1,1,28/4/2021,16.1,1,461,1,0,1,28,4,2021
504847,31,1,39.4,3,4/4/2021,23.246,1,383,3,0,0,4,4,2021
504848,45,1,51.9,3,3/12/2021,33.216,1,406,2,0,0,3,12,2021
504849,35,1,1.1,4,24/2/2021,0.077,1,316,1,0,1,24,2,2021
504850,53,0,30.1,3,14/8/2021,10.836,0,637,0,1,0,14,8,2021
504851,62,0,35.1,2,16/2/2021,18.954,2,496,1,0,0,16,2,2021
504852,16,0,38.2,1,27/5/2021,38.2,2,887,1,0,0,27,5,2021
504853,51,0,36.9,2,10/6/2021,25.83,0,1005,3,0,0,10,6,2021
504854,24,1,38.9,7,10/12/2021,9.336,1,733,0,0,1,10,12,2021
504855,60,1,31.1,4,24/6/2021,22.392,2,915,0,0,0,24,6,2021
504856,34,0,8.2,1,31/1/2021,8.2,1,451,1,0,0,31,1,2021
504857,21,1,35.9,5,19/11/2021,25.13,0,173,3,0,1,19,11,2021
504858,61,1,21.7,3,2/8/2021,12.803,0,316,0,0,1,2,8,2021
504859,46,1,26.6,1,19/11/2021,26.6,0,737,3,1,0,19,11,2021
504860,30,1,2.6,5,12/7/2021,2.08,3,839,0,0,0,12,7,2021
504861,49,1,16.8,7,22/8/2021,10.584,1,424,0,1,0,22,8,2021
504862,52,1,11.8,3,15/11/2021,11.092,3,902,1,0,0,15,11,2021
504863,23,1,31.7,5,28/2/2021,27.896,3,936,0,0,0,28,2,2021
504864,21,1,18,5,14/5/2021,6.84,2,474,0,0,0,14,5,2021
504865,43,0,25.2,6,16/2/2021,15.624,0,990,1,0,0,16,2,2021
504866,21,0,38.1,5,9/3/2021,22.098,0,386,0,0,0,9,3,2021
504867,17,1,48.1,7,17/2/2021,39.923,1,998,0,0,1,17,2,2021
504868,51,1,6.9,2,23/5/2021,1.794,2,973,3,0,0,23,5,2021
504869,40,1,38.2,5,23/11/2021,24.448,3,658,3,0,0,23,11,2021
504870,40,0,24.3,4,3/2/2021,18.225,3,1047,2,0,0,3,2,2021
504871,47,0,35.7,1,22/6/2021,35.7,3,640,1,0,0,22,6,2021
504872,42,1,44.9,7,11/1/2021,22.45,1,631,1,0,0,11,1,2021
504873,45,1,47.9,7,22/1/2021,20.597,1,1024,3,1,0,22,1,2021
504874,61,1,42.5,1,6/8/2021,42.5,2,1067,3,0,0,6,8,2021
504875,36,0,3.7,4,16/3/2021,0.962,2,920,0,0,0,16,3,2021
504876,48,0,33.2,4,31/10/2021,2.656,2,920,3,1,0,31,10,2021
504877,52,1,28.1,7,27/12/2021,7.306,1,688,0,0,0,27,12,2021
504878,49,1,11.1,1,26/9/2021,11.1,1,854,0,0,0,26,9,2021
504879,62,1,12.9,4,7/3/2021,12.9,0,220,1,0,0,7,3,2021
504880,59,1,31.8,5,13/4/2021,3.498,1,641,3,1,0,13,4,2021
504881,21,1,23.1,1,8/5/2021,23.1,0,510,1,0,0,8,5,2021
504882,50,0,31.5,6,27/9/2021,6.615,0,1047,2,0,0,27,9,2021
504883,28,1,34.7,5,15/11/2021,0.347,2,318,3,0,0,15,11,2021
504884,39,1,33.5,4,12/12/2021,7.035,1,761,0,0,0,12,12,2021
504885,20,1,13.7,5,26/4/2021,13.152,3,1051,0,0,1,26,4,2021
504886,18,1,26.9,7,12/9/2021,14.526,0,931,0,0,0,12,9,2021
504887,30,0,30.9,5,8/11/2021,0.927,0,628,0,0,1,8,11,2021
504888,54,1,19,4,9/9/2021,3.42,0,870,0,0,0,9,9,2021
504889,59,1,37.8,5,1/4/2021,30.996,2,526,0,0,0,1,4,2021
504890,42,1,7.8,3,18/7/2021,4.914,2,967,0,0,0,18,7,2021
504891,21,1,33.4,2,24/11/2021,25.718,0,518,1,0,0,24,11,2021
504892,46,1,30.4,2,5/10/2021,6.992,1,420,0,0,0,5,10,2021
504893,61,0,33.2,7,23/5/2021,29.88,3,249,0,0,0,23,5,2021
504894,40,0,17.4,2,2/6/2021,16.008,0,936,3,0,0,2,6,2021
504895,43,0,6.6,4,28/7/2021,1.848,2,610,1,0,0,28,7,2021
504896,28,1,37.3,2,10/3/2021,16.039,3,858,0,0,0,10,3,2021
504897,46,1,21.8,6,15/1/2021,10.246,3,906,0,0,0,15,1,2021
504898,40,1,36.7,7,30/9/2021,4.037,2,516,0,0,1,30,9,2021
504899,62,1,32.5,7,28/4/2021,32.175,1,561,1,0,1,28,4,2021
504900,59,1,9.2,4,6/8/2021,6.348,3,846,0,0,0,6,8,2021
504901,46,1,36.8,7,28/1/2021,0.368,0,884,0,0,1,28,1,2021
504902,17,1,46.3,6,18/11/2021,31.021,0,339,1,0,0,18,11,2021
504903,29,1,18.7,4,11/12/2021,17.017,3,586,0,0,1,11,12,2021
504904,25,1,32,7,4/12/2021,17.6,1,353,0,0,0,4,12,2021
504905,21,1,35.8,1,27/1/2021,35.8,1,422,0,0,0,27,1,2021
504906,21,1,31.2,5,31/8/2021,29.952,0,737,1,0,0,31,8,2021
504907,44,1,34.1,2,9/11/2021,13.299,3,782,1,0,0,9,11,2021
504908,44,1,1.9,2,10/4/2021,1.824,3,828,2,0,0,10,4,2021
504909,20,1,37.2,4,26/1/2021,20.832,0,426,3,0,0,26,1,2021
504910,42,1,36.7,6,6/5/2021,29.36,1,568,3,0,1,6,5,2021
504911,58,0,59.5,7,8/4/2021,17.85,0,288,3,0,0,8,4,2021
504912,44,1,39.2,7,7/4/2021,32.144,1,510,3,0,0,7,4,2021
504913,62,0,18.6,1,18/7/2021,18.6,0,780,2,0,0,18,7,2021
504914,63,1,24.6,4,22/2/2021,18.204,2,904,0,0,0,22,2,2021
504915,44,0,38.7,3,5/11/2021,4.257,1,403,0,0,0,5,11,2021
504916,37,0,39.3,3,20/11/2021,9.825,1,634,2,0,0,20,11,2021
504917,54,1,14,4,31/1/2021,5.6,2,170,0,0,0,31,1,2021
504918,17,1,26.8,6,9/1/2021,26.264,2,586,1,0,1,9,1,2021
504919,34,0,11.2,4,3/3/2021,9.52,2,194,0,0,0,3,3,2021
504920,51,1,24.2,1,19/1/2021,24.2,1,531,0,0,0,19,1,2021
504921,51,0,39.7,5,10/2/2021,9.131,1,569,0,0,0,10,2,2021
504922,31,1,58.3,7,13/10/2021,21.571,0,612,0,0,1,13,10,2021
504923,52,1,10.9,5,29/3/2021,3.597,3,181,1,0,1,29,3,2021
504924,55,1,19.7,4,27/7/2021,17.139,1,875,3,0,1,27,7,2021
504925,61,1,59.7,1,31/12/2021,59.7,2,391,0,0,0,31,12,2021
504926,33,1,18.3,6,28/12/2021,10.248,1,548,0,0,0,28,12,2021
504927,51,1,12.5,6,15/8/2021,4.875,3,300,0,0,0,15,8,2021
504928,28,0,16.8,3,31/5/2021,5.544,1,699,2,0,0,31,5,2021
504929,45,1,37.7,6,11/9/2021,30.914,3,1028,3,0,0,11,9,2021
504930,60,1,2.7,4,24/8/2021,1.512,0,513,3,0,0,24,8,2021
504931,38,0,31,7,8/6/2021,15.19,2,180,1,1,1,8,6,2021
504932,61,0,11.9,7,11/3/2021,7.497,3,919,1,0,1,11,3,2021
504933,31,1,15.9,4,21/10/2021,5.883,2,659,0,0,0,21,10,2021
504934,28,1,1,2,13/9/2021,0.66,2,222,0,0,0,13,9,2021
504935,26,0,35.2,3,27/7/2021,25.696,3,214,0,0,0,27,7,2021
504936,54,1,54.1,7,28/5/2021,43.821,2,713,0,0,1,28,5,2021
504937,58,1,38.5,6,15/3/2021,21.56,2,930,0,0,0,15,3,2021
504938,61,1,24.6,5,8/6/2021,16.974,0,444,0,0,0,8,6,2021
504939,28,0,18.1,1,14/12/2021,18.1,3,935,0,0,1,14,12,2021
504940,52,1,3.4,7,11/5/2021,1.258,0,209,0,0,0,11,5,2021
504941,44,0,56.9,1,10/3/2021,56.9,2,793,3,0,0,10,3,2021
504942,33,0,51.1,2,27/12/2021,22.484,2,433,0,0,1,27,12,2021
504943,34,1,47.7,5,15/2/2021,20.511,0,789,0,0,1,15,2,2021
504944,46,1,4,2,5/8/2021,1.36,2,626,0,0,1,5,8,2021
504945,62,1,39.2,4,21/5/2021,34.496,0,896,0,0,0,21,5,2021
504946,55,1,46.9,2,21/6/2021,38.927,1,414,0,1,0,21,6,2021
504947,25,0,10.3,3,5/4/2021,3.296,3,213,0,0,0,5,4,2021
504948,35,0,5.6,4,8/1/2021,2.968,2,330,0,0,0,8,1,2021
504949,31,1,12,6,30/11/2021,7.8,1,563,0,0,1,30,11,2021
504950,57,1,27,3,4/11/2021,9.45,2,650,0,0,1,4,11,2021
504951,55,0,22.3,3,13/6/2021,9.366,2,811,0,0,1,13,6,2021
504952,54,1,16.4,2,29/3/2021,1.64,0,971,2,1,0,29,3,2021
504953,59,0,30.8,3,20/4/2021,20.944,1,733,2,0,0,20,4,2021
504954,58,0,35.5,7,8/12/2021,30.53,3,140,0,0,0,8,12,2021
504955,36,1,32.1,7,9/3/2021,4.173,1,313,0,0,1,9,3,2021
504956,62,1,36,6,22/7/2021,29.16,1,676,1,0,0,22,7,2021
504957,38,1,30.5,2,14/3/2021,25.62,3,176,0,0,0,14,3,2021
504958,63,1,49.3,2,16/6/2021,14.79,2,621,0,0,1,16,6,2021
504959,43,0,5.7,6,27/7/2021,0.627,0,314,0,0,0,27,7,2021
504960,23,0,19.8,7,13/4/2021,2.97,0,826,0,0,1,13,4,2021
504961,54,1,18.1,6,27/12/2021,8.688,1,292,0,0,0,27,12,2021
504962,23,0,12.5,3,5/2/2021,10.625,1,523,0,0,0,5,2,2021
504963,43,0,8.9,4,20/6/2021,3.827,3,735,0,0,0,20,6,2021
504964,31,0,24,5,31/12/2021,21.12,1,503,3,1,0,31,12,2021
504965,17,1,6.5,7,15/2/2021,4.745,3,364,1,0,0,15,2,2021
504966,18,0,50.5,3,27/7/2021,25.755,1,310,0,0,0,27,7,2021
504967,53,1,35.1,1,27/3/2021,35.1,0,947,0,0,0,27,3,2021
504968,28,0,2.3,7,12/10/2021,0.529,2,419,0,0,1,12,10,2021
504969,21,0,11.1,2,16/7/2021,2.553,1,372,0,0,0,16,7,2021
504970,43,1,2.9,3,23/5/2021,1.682,0,428,1,0,0,23,5,2021
504971,57,0,28.2,1,7/12/2021,28.2,0,611,0,0,1,7,12,2021
504972,49,1,37.8,1,17/4/2021,37.8,1,619,0,0,0,17,4,2021
504973,18,0,31,1,7/5/2021,31,1,249,0,0,0,7,5,2021
504974,33,0,6,3,16/8/2021,3.72,2,1047,0,0,0,16,8,2021
504975,38,0,12.9,5,18/8/2021,3.225,3,743,0,0,0,18,8,2021
504976,27,0,39.5,4,25/4/2021,13.825,0,638,0,0,1,25,4,2021
504977,21,1,32.6,1,19/4/2021,32.6,1,675,0,0,0,19,4,2021
504978,26,1,5.3,5,29/11/2021,0.318,0,944,0,0,1,29,11,2021
504979,32,0,36.9,6,29/4/2021,29.889,2,871,0,0,0,29,4,2021
504980,38,1,3.2,5,11/5/2021,0.992,1,219,1,0,0,11,5,2021
504981,56,1,34.7,5,26/5/2021,21.861,1,556,1,0,1,26,5,2021
504982,42,1,38.3,1,9/9/2021,38.3,2,486,0,0,0,9,9,2021
